context,response,dialog_key,annot_relevant_mean
"A:先疾后徐，先声夺人，徐图良策。真是有格局。难怪儿子那么出息。
B:哈哈，我就知道他次子是李家诚。好像老爷子也上过大学？
A:对，佛山大学毕业的，有见地，要不成就也多呢？
B:世界顺德联谊总会名誉会长，香港顺德联谊总会荣誉会长。
A:确实德高望重。话说他很多有名的作品吧？
B:香港国际金融中心、沈阳国际金融中心，还有北京环球金融中心。
A:北京环球金融中心老有名了。据说每一层都老宽敞了？
B:每层4400平方米。位置也挺好的，你去过北京没？
A:我知道，在北京商务中心区。这个建筑有个简称吧？
B:对，叫wfc，比wc多个f。",哈哈，搞笑。这个建筑谁设计的啊？,human|zh/KdConv/KdConv-turn_eval.json,5.0
"B:哈哈，我就知道他次子是李家诚。好像老爷子也上过大学？
A:对，佛山大学毕业的，有见地，要不成就也多呢？
B:世界顺德联谊总会名誉会长，香港顺德联谊总会荣誉会长。
A:确实德高望重。话说他很多有名的作品吧？
B:香港国际金融中心、沈阳国际金融中心，还有北京环球金融中心。
A:北京环球金融中心老有名了。据说每一层都老宽敞了？
B:每层4400平方米。位置也挺好的，你去过北京没？
A:我知道，在北京商务中心区。这个建筑有个简称吧？
B:对，叫wfc，比wc多个f。
A:哈哈，搞笑。这个建筑谁设计的啊？",由世界知名的建筑大师西沙佩利建筑事务所设计。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"A:对，佛山大学毕业的，有见地，要不成就也多呢？
B:世界顺德联谊总会名誉会长，香港顺德联谊总会荣誉会长。
A:确实德高望重。话说他很多有名的作品吧？
B:香港国际金融中心、沈阳国际金融中心，还有北京环球金融中心。
A:北京环球金融中心老有名了。据说每一层都老宽敞了？
B:每层4400平方米。位置也挺好的，你去过北京没？
A:我知道，在北京商务中心区。这个建筑有个简称吧？
B:对，叫wfc，比wc多个f。
A:哈哈，搞笑。这个建筑谁设计的啊？
B:由世界知名的建筑大师西沙佩利建筑事务所设计。",这个事务所听说很有实力？,human|zh/KdConv/KdConv-turn_eval.json,4.0
"B:世界顺德联谊总会名誉会长，香港顺德联谊总会荣誉会长。
A:确实德高望重。话说他很多有名的作品吧？
B:香港国际金融中心、沈阳国际金融中心，还有北京环球金融中心。
A:北京环球金融中心老有名了。据说每一层都老宽敞了？
B:每层4400平方米。位置也挺好的，你去过北京没？
A:我知道，在北京商务中心区。这个建筑有个简称吧？
B:对，叫wfc，比wc多个f。
A:哈哈，搞笑。这个建筑谁设计的啊？
B:由世界知名的建筑大师西沙佩利建筑事务所设计。
A:这个事务所听说很有实力？",当然，还设计过纽约环球世贸中心、吉隆坡的双子塔。,human|zh/KdConv/KdConv-turn_eval.json,5.0
《prisoneroflove》有听过吗？,听过啊，是竹石涉导演的MV啊,human|zh/KdConv/KdConv-turn_eval.json,5.0
"《prisoneroflove》有听过吗？
B:听过啊，是竹石涉导演的MV啊",哦哦，这首歌是哪年发行的，是不是很久远了？,human|zh/KdConv/KdConv-turn_eval.json,5.0
"《prisoneroflove》有听过吗？
B:听过啊，是竹石涉导演的MV啊
A:哦哦，这首歌是哪年发行的，是不是很久远了？",是有很长一段时间了，2008年05月21日发行的。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"《prisoneroflove》有听过吗？
B:听过啊，是竹石涉导演的MV啊
A:哦哦，这首歌是哪年发行的，是不是很久远了？
B:是有很长一段时间了，2008年05月21日发行的。",我知道是在专辑《HEARTSTATION》里面的一首歌。歌曲时长有4分46秒。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"《prisoneroflove》有听过吗？
B:听过啊，是竹石涉导演的MV啊
A:哦哦，这首歌是哪年发行的，是不是很久远了？
B:是有很长一段时间了，2008年05月21日发行的。
A:我知道是在专辑《HEARTSTATION》里面的一首歌。歌曲时长有4分46秒。",是的，那知道这首歌是谁谱曲的吗？,human|zh/KdConv/KdConv-turn_eval.json,5.0
"《prisoneroflove》有听过吗？
B:听过啊，是竹石涉导演的MV啊
A:哦哦，这首歌是哪年发行的，是不是很久远了？
B:是有很长一段时间了，2008年05月21日发行的。
A:我知道是在专辑《HEARTSTATION》里面的一首歌。歌曲时长有4分46秒。
B:是的，那知道这首歌是谁谱曲的吗？",当然知道了，是宇多田光啊。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"《prisoneroflove》有听过吗？
B:听过啊，是竹石涉导演的MV啊
A:哦哦，这首歌是哪年发行的，是不是很久远了？
B:是有很长一段时间了，2008年05月21日发行的。
A:我知道是在专辑《HEARTSTATION》里面的一首歌。歌曲时长有4分46秒。
B:是的，那知道这首歌是谁谱曲的吗？
A:当然知道了，是宇多田光啊。",宇多田光非常有名的歌手啊，获得了很多奖项呢，还被评为日本滚石评选00年代最具影响力艺人呢。,human|zh/KdConv/KdConv-turn_eval.json,4.0
"《prisoneroflove》有听过吗？
B:听过啊，是竹石涉导演的MV啊
A:哦哦，这首歌是哪年发行的，是不是很久远了？
B:是有很长一段时间了，2008年05月21日发行的。
A:我知道是在专辑《HEARTSTATION》里面的一首歌。歌曲时长有4分46秒。
B:是的，那知道这首歌是谁谱曲的吗？
A:当然知道了，是宇多田光啊。
B:宇多田光非常有名的歌手啊，获得了很多奖项呢，还被评为日本滚石评选00年代最具影响力艺人呢。","是是，还获得过2004,2007,2008年度oricon年度最受欢迎艺人呢。",human|zh/KdConv/KdConv-turn_eval.json,5.0
"《prisoneroflove》有听过吗？
B:听过啊，是竹石涉导演的MV啊
A:哦哦，这首歌是哪年发行的，是不是很久远了？
B:是有很长一段时间了，2008年05月21日发行的。
A:我知道是在专辑《HEARTSTATION》里面的一首歌。歌曲时长有4分46秒。
B:是的，那知道这首歌是谁谱曲的吗？
A:当然知道了，是宇多田光啊。
B:宇多田光非常有名的歌手啊，获得了很多奖项呢，还被评为日本滚石评选00年代最具影响力艺人呢。
A:是是，还获得过2004,2007,2008年度oricon年度最受欢迎艺人呢。",而且最最让我钦佩的是唯一一位在日本吉尼斯世界纪录被介绍的艺人。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"《prisoneroflove》有听过吗？
B:听过啊，是竹石涉导演的MV啊
A:哦哦，这首歌是哪年发行的，是不是很久远了？
B:是有很长一段时间了，2008年05月21日发行的。
A:我知道是在专辑《HEARTSTATION》里面的一首歌。歌曲时长有4分46秒。
B:是的，那知道这首歌是谁谱曲的吗？
A:当然知道了，是宇多田光啊。
B:宇多田光非常有名的歌手啊，获得了很多奖项呢，还被评为日本滚石评选00年代最具影响力艺人呢。
A:是是，还获得过2004,2007,2008年度oricon年度最受欢迎艺人呢。
B:而且最最让我钦佩的是唯一一位在日本吉尼斯世界纪录被介绍的艺人。",真是太厉害了。他是日本人的骄傲啊。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"B:听过啊，是竹石涉导演的MV啊
A:哦哦，这首歌是哪年发行的，是不是很久远了？
B:是有很长一段时间了，2008年05月21日发行的。
A:我知道是在专辑《HEARTSTATION》里面的一首歌。歌曲时长有4分46秒。
B:是的，那知道这首歌是谁谱曲的吗？
A:当然知道了，是宇多田光啊。
B:宇多田光非常有名的歌手啊，获得了很多奖项呢，还被评为日本滚石评选00年代最具影响力艺人呢。
A:是是，还获得过2004,2007,2008年度oricon年度最受欢迎艺人呢。
B:而且最最让我钦佩的是唯一一位在日本吉尼斯世界纪录被介绍的艺人。
A:真是太厉害了。他是日本人的骄傲啊。",你知道她不止有日本国籍吗？,human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333
"A:哦哦，这首歌是哪年发行的，是不是很久远了？
B:是有很长一段时间了，2008年05月21日发行的。
A:我知道是在专辑《HEARTSTATION》里面的一首歌。歌曲时长有4分46秒。
B:是的，那知道这首歌是谁谱曲的吗？
A:当然知道了，是宇多田光啊。
B:宇多田光非常有名的歌手啊，获得了很多奖项呢，还被评为日本滚石评选00年代最具影响力艺人呢。
A:是是，还获得过2004,2007,2008年度oricon年度最受欢迎艺人呢。
B:而且最最让我钦佩的是唯一一位在日本吉尼斯世界纪录被介绍的艺人。
A:真是太厉害了。他是日本人的骄傲啊。
B:你知道她不止有日本国籍吗？",哦哦，我想起来了，她是美国/日本双国籍的。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"B:是有很长一段时间了，2008年05月21日发行的。
A:我知道是在专辑《HEARTSTATION》里面的一首歌。歌曲时长有4分46秒。
B:是的，那知道这首歌是谁谱曲的吗？
A:当然知道了，是宇多田光啊。
B:宇多田光非常有名的歌手啊，获得了很多奖项呢，还被评为日本滚石评选00年代最具影响力艺人呢。
A:是是，还获得过2004,2007,2008年度oricon年度最受欢迎艺人呢。
B:而且最最让我钦佩的是唯一一位在日本吉尼斯世界纪录被介绍的艺人。
A:真是太厉害了。他是日本人的骄傲啊。
B:你知道她不止有日本国籍吗？
A:哦哦，我想起来了，她是美国/日本双国籍的。",你知道她在哪里出的吗？,human|zh/KdConv/KdConv-turn_eval.json,5.0
"A:我知道是在专辑《HEARTSTATION》里面的一首歌。歌曲时长有4分46秒。
B:是的，那知道这首歌是谁谱曲的吗？
A:当然知道了，是宇多田光啊。
B:宇多田光非常有名的歌手啊，获得了很多奖项呢，还被评为日本滚石评选00年代最具影响力艺人呢。
A:是是，还获得过2004,2007,2008年度oricon年度最受欢迎艺人呢。
B:而且最最让我钦佩的是唯一一位在日本吉尼斯世界纪录被介绍的艺人。
A:真是太厉害了。他是日本人的骄傲啊。
B:你知道她不止有日本国籍吗？
A:哦哦，我想起来了，她是美国/日本双国籍的。
B:你知道她在哪里出的吗？",知道啊，她是在美国纽约曼哈顿出生的。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"B:是的，那知道这首歌是谁谱曲的吗？
A:当然知道了，是宇多田光啊。
B:宇多田光非常有名的歌手啊，获得了很多奖项呢，还被评为日本滚石评选00年代最具影响力艺人呢。
A:是是，还获得过2004,2007,2008年度oricon年度最受欢迎艺人呢。
B:而且最最让我钦佩的是唯一一位在日本吉尼斯世界纪录被介绍的艺人。
A:真是太厉害了。他是日本人的骄傲啊。
B:你知道她不止有日本国籍吗？
A:哦哦，我想起来了，她是美国/日本双国籍的。
B:你知道她在哪里出的吗？
A:知道啊，她是在美国纽约曼哈顿出生的。",你了解的很多啊，她毕业于哪里那？,human|zh/KdConv/KdConv-turn_eval.json,5.0
"A:当然知道了，是宇多田光啊。
B:宇多田光非常有名的歌手啊，获得了很多奖项呢，还被评为日本滚石评选00年代最具影响力艺人呢。
A:是是，还获得过2004,2007,2008年度oricon年度最受欢迎艺人呢。
B:而且最最让我钦佩的是唯一一位在日本吉尼斯世界纪录被介绍的艺人。
A:真是太厉害了。他是日本人的骄傲啊。
B:你知道她不止有日本国籍吗？
A:哦哦，我想起来了，她是美国/日本双国籍的。
B:你知道她在哪里出的吗？
A:知道啊，她是在美国纽约曼哈顿出生的。
B:你了解的很多啊，她毕业于哪里那？",毕业于哥伦比亚大学。是个学霸呢。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"B:宇多田光非常有名的歌手啊，获得了很多奖项呢，还被评为日本滚石评选00年代最具影响力艺人呢。
A:是是，还获得过2004,2007,2008年度oricon年度最受欢迎艺人呢。
B:而且最最让我钦佩的是唯一一位在日本吉尼斯世界纪录被介绍的艺人。
A:真是太厉害了。他是日本人的骄傲啊。
B:你知道她不止有日本国籍吗？
A:哦哦，我想起来了，她是美国/日本双国籍的。
B:你知道她在哪里出的吗？
A:知道啊，她是在美国纽约曼哈顿出生的。
B:你了解的很多啊，她毕业于哪里那？
A:毕业于哥伦比亚大学。是个学霸呢。",哦哦，确实是，所以她才能多重职业于一身而游刃有余的。,human|zh/KdConv/KdConv-turn_eval.json,5.0
我最近上网看，童话树屋好火啊现在，几乎是网红宾馆了。,你也看啦，我带女儿体验过了，好浪漫，哈哈。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"我最近上网看，童话树屋好火啊现在，几乎是网红宾馆了。
B:你也看啦，我带女儿体验过了，好浪漫，哈哈。",是吗？你还真是个行动派。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"我最近上网看，童话树屋好火啊现在，几乎是网红宾馆了。
B:你也看啦，我带女儿体验过了，好浪漫，哈哈。
A:是吗？你还真是个行动派。",那是，人生就不能等。,human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667
"我最近上网看，童话树屋好火啊现在，几乎是网红宾馆了。
B:你也看啦，我带女儿体验过了，好浪漫，哈哈。
A:是吗？你还真是个行动派。
B:那是，人生就不能等。",真像网上说的那么好么？,human|zh/KdConv/KdConv-turn_eval.json,5.0
"我最近上网看，童话树屋好火啊现在，几乎是网红宾馆了。
B:你也看啦，我带女儿体验过了，好浪漫，哈哈。
A:是吗？你还真是个行动派。
B:那是，人生就不能等。
A:真像网上说的那么好么？",它就是有特色，远看去，几乎每栋树屋都建在树上。其中“爱丽丝”树屋位于树屋是树屋区的制高点。入住体验相当棒。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"我最近上网看，童话树屋好火啊现在，几乎是网红宾馆了。
B:你也看啦，我带女儿体验过了，好浪漫，哈哈。
A:是吗？你还真是个行动派。
B:那是，人生就不能等。
A:真像网上说的那么好么？
B:它就是有特色，远看去，几乎每栋树屋都建在树上。其中“爱丽丝”树屋位于树屋是树屋区的制高点。入住体验相当棒。",怪不得我看你拍的照都那么美。,human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667
"我最近上网看，童话树屋好火啊现在，几乎是网红宾馆了。
B:你也看啦，我带女儿体验过了，好浪漫，哈哈。
A:是吗？你还真是个行动派。
B:那是，人生就不能等。
A:真像网上说的那么好么？
B:它就是有特色，远看去，几乎每栋树屋都建在树上。其中“爱丽丝”树屋位于树屋是树屋区的制高点。入住体验相当棒。
A:怪不得我看你拍的照都那么美。",你去你也美。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"我最近上网看，童话树屋好火啊现在，几乎是网红宾馆了。
B:你也看啦，我带女儿体验过了，好浪漫，哈哈。
A:是吗？你还真是个行动派。
B:那是，人生就不能等。
A:真像网上说的那么好么？
B:它就是有特色，远看去，几乎每栋树屋都建在树上。其中“爱丽丝”树屋位于树屋是树屋区的制高点。入住体验相当棒。
A:怪不得我看你拍的照都那么美。
B:你去你也美。",有没有电话给我一个？我好提前预定。,human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667
"我最近上网看，童话树屋好火啊现在，几乎是网红宾馆了。
B:你也看啦，我带女儿体验过了，好浪漫，哈哈。
A:是吗？你还真是个行动派。
B:那是，人生就不能等。
A:真像网上说的那么好么？
B:它就是有特色，远看去，几乎每栋树屋都建在树上。其中“爱丽丝”树屋位于树屋是树屋区的制高点。入住体验相当棒。
A:怪不得我看你拍的照都那么美。
B:你去你也美。
A:有没有电话给我一个？我好提前预定。",正好我存了一个，是010-81098688。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"我最近上网看，童话树屋好火啊现在，几乎是网红宾馆了。
B:你也看啦，我带女儿体验过了，好浪漫，哈哈。
A:是吗？你还真是个行动派。
B:那是，人生就不能等。
A:真像网上说的那么好么？
B:它就是有特色，远看去，几乎每栋树屋都建在树上。其中“爱丽丝”树屋位于树屋是树屋区的制高点。入住体验相当棒。
A:怪不得我看你拍的照都那么美。
B:你去你也美。
A:有没有电话给我一个？我好提前预定。
B:正好我存了一个，是010-81098688。",OK。对了，那云峰上是不是也超美啊？你去没？,human|zh/KdConv/KdConv-turn_eval.json,3.0
"B:你也看啦，我带女儿体验过了，好浪漫，哈哈。
A:是吗？你还真是个行动派。
B:那是，人生就不能等。
A:真像网上说的那么好么？
B:它就是有特色，远看去，几乎每栋树屋都建在树上。其中“爱丽丝”树屋位于树屋是树屋区的制高点。入住体验相当棒。
A:怪不得我看你拍的照都那么美。
B:你去你也美。
A:有没有电话给我一个？我好提前预定。
B:正好我存了一个，是010-81098688。
A:OK。对了，那云峰上是不是也超美啊？你去没？",我们当时就是为了看云峰山，然后定的树屋。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"A:是吗？你还真是个行动派。
B:那是，人生就不能等。
A:真像网上说的那么好么？
B:它就是有特色，远看去，几乎每栋树屋都建在树上。其中“爱丽丝”树屋位于树屋是树屋区的制高点。入住体验相当棒。
A:怪不得我看你拍的照都那么美。
B:你去你也美。
A:有没有电话给我一个？我好提前预定。
B:正好我存了一个，是010-81098688。
A:OK。对了，那云峰上是不是也超美啊？你去没？
B:我们当时就是为了看云峰山，然后定的树屋。",有意思不？,human|zh/KdConv/KdConv-turn_eval.json,5.0
"B:那是，人生就不能等。
A:真像网上说的那么好么？
B:它就是有特色，远看去，几乎每栋树屋都建在树上。其中“爱丽丝”树屋位于树屋是树屋区的制高点。入住体验相当棒。
A:怪不得我看你拍的照都那么美。
B:你去你也美。
A:有没有电话给我一个？我好提前预定。
B:正好我存了一个，是010-81098688。
A:OK。对了，那云峰上是不是也超美啊？你去没？
B:我们当时就是为了看云峰山，然后定的树屋。
A:有意思不？",就是风景如画，还有丰富的文物资源，景区中千年古剎超胜庵以及北京地区规模最大的摩崖石刻群更是独一无二。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"A:真像网上说的那么好么？
B:它就是有特色，远看去，几乎每栋树屋都建在树上。其中“爱丽丝”树屋位于树屋是树屋区的制高点。入住体验相当棒。
A:怪不得我看你拍的照都那么美。
B:你去你也美。
A:有没有电话给我一个？我好提前预定。
B:正好我存了一个，是010-81098688。
A:OK。对了，那云峰上是不是也超美啊？你去没？
B:我们当时就是为了看云峰山，然后定的树屋。
A:有意思不？
B:就是风景如画，还有丰富的文物资源，景区中千年古剎超胜庵以及北京地区规模最大的摩崖石刻群更是独一无二。",那我们也去看看，海拔不高吧？,human|zh/KdConv/KdConv-turn_eval.json,5.0
"B:它就是有特色，远看去，几乎每栋树屋都建在树上。其中“爱丽丝”树屋位于树屋是树屋区的制高点。入住体验相当棒。
A:怪不得我看你拍的照都那么美。
B:你去你也美。
A:有没有电话给我一个？我好提前预定。
B:正好我存了一个，是010-81098688。
A:OK。对了，那云峰上是不是也超美啊？你去没？
B:我们当时就是为了看云峰山，然后定的树屋。
A:有意思不？
B:就是风景如画，还有丰富的文物资源，景区中千年古剎超胜庵以及北京地区规模最大的摩崖石刻群更是独一无二。
A:那我们也去看看，海拔不高吧？",海拔305米，不高。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"A:怪不得我看你拍的照都那么美。
B:你去你也美。
A:有没有电话给我一个？我好提前预定。
B:正好我存了一个，是010-81098688。
A:OK。对了，那云峰上是不是也超美啊？你去没？
B:我们当时就是为了看云峰山，然后定的树屋。
A:有意思不？
B:就是风景如画，还有丰富的文物资源，景区中千年古剎超胜庵以及北京地区规模最大的摩崖石刻群更是独一无二。
A:那我们也去看看，海拔不高吧？
B:海拔305米，不高。",好，我这就开始着手准备。,human|zh/KdConv/KdConv-turn_eval.json,4.0
"B:你去你也美。
A:有没有电话给我一个？我好提前预定。
B:正好我存了一个，是010-81098688。
A:OK。对了，那云峰上是不是也超美啊？你去没？
B:我们当时就是为了看云峰山，然后定的树屋。
A:有意思不？
B:就是风景如画，还有丰富的文物资源，景区中千年古剎超胜庵以及北京地区规模最大的摩崖石刻群更是独一无二。
A:那我们也去看看，海拔不高吧？
B:海拔305米，不高。
A:好，我这就开始着手准备。",好，等你回来咱俩唠。,human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333
双龙山公园适合全家休闲旅行吗？,非常适合啊，双龙山森林公园离北京不远，而且植被覆盖率高，有古遗迹，还可以采摘，不错的地方哦。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"双龙山公园适合全家休闲旅行吗？
B:非常适合啊，双龙山森林公园离北京不远，而且植被覆盖率高，有古遗迹，还可以采摘，不错的地方哦。",那位置是哪里？,human|zh/KdConv/KdConv-turn_eval.json,5.0
"双龙山公园适合全家休闲旅行吗？
B:非常适合啊，双龙山森林公园离北京不远，而且植被覆盖率高，有古遗迹，还可以采摘，不错的地方哦。
A:那位置是哪里？",北京市昌平区十三陵镇碓臼峪村西3公里，看标识，如果怕找不到我可以再给你留个电话。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"双龙山公园适合全家休闲旅行吗？
B:非常适合啊，双龙山森林公园离北京不远，而且植被覆盖率高，有古遗迹，还可以采摘，不错的地方哦。
A:那位置是哪里？
B:北京市昌平区十三陵镇碓臼峪村西3公里，看标识，如果怕找不到我可以再给你留个电话。",之前有去过的人给过我电话，是不是18710070878这个电话？我还以为应该是座机呢。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"双龙山公园适合全家休闲旅行吗？
B:非常适合啊，双龙山森林公园离北京不远，而且植被覆盖率高，有古遗迹，还可以采摘，不错的地方哦。
A:那位置是哪里？
B:北京市昌平区十三陵镇碓臼峪村西3公里，看标识，如果怕找不到我可以再给你留个电话。
A:之前有去过的人给过我电话，是不是18710070878这个电话？我还以为应该是座机呢。",对的，我之前去差点迷路就是打电话问的。对了，这个地方不是全年开放的，5月1日-10月31日开放，提前安排好出行日期啊。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"双龙山公园适合全家休闲旅行吗？
B:非常适合啊，双龙山森林公园离北京不远，而且植被覆盖率高，有古遗迹，还可以采摘，不错的地方哦。
A:那位置是哪里？
B:北京市昌平区十三陵镇碓臼峪村西3公里，看标识，如果怕找不到我可以再给你留个电话。
A:之前有去过的人给过我电话，是不是18710070878这个电话？我还以为应该是座机呢。
B:对的，我之前去差点迷路就是打电话问的。对了，这个地方不是全年开放的，5月1日-10月31日开放，提前安排好出行日期啊。",嗯嗯，好的，感谢提醒。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"双龙山公园适合全家休闲旅行吗？
B:非常适合啊，双龙山森林公园离北京不远，而且植被覆盖率高，有古遗迹，还可以采摘，不错的地方哦。
A:那位置是哪里？
B:北京市昌平区十三陵镇碓臼峪村西3公里，看标识，如果怕找不到我可以再给你留个电话。
A:之前有去过的人给过我电话，是不是18710070878这个电话？我还以为应该是座机呢。
B:对的，我之前去差点迷路就是打电话问的。对了，这个地方不是全年开放的，5月1日-10月31日开放，提前安排好出行日期啊。
A:嗯嗯，好的，感谢提醒。",太客气了，你猜猜门票贵不贵？,human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667
"双龙山公园适合全家休闲旅行吗？
B:非常适合啊，双龙山森林公园离北京不远，而且植被覆盖率高，有古遗迹，还可以采摘，不错的地方哦。
A:那位置是哪里？
B:北京市昌平区十三陵镇碓臼峪村西3公里，看标识，如果怕找不到我可以再给你留个电话。
A:之前有去过的人给过我电话，是不是18710070878这个电话？我还以为应该是座机呢。
B:对的，我之前去差点迷路就是打电话问的。对了，这个地方不是全年开放的，5月1日-10月31日开放，提前安排好出行日期啊。
A:嗯嗯，好的，感谢提醒。
B:太客气了，你猜猜门票贵不贵？",哈哈，门票听说才15元，真是够亲民的价格了。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"双龙山公园适合全家休闲旅行吗？
B:非常适合啊，双龙山森林公园离北京不远，而且植被覆盖率高，有古遗迹，还可以采摘，不错的地方哦。
A:那位置是哪里？
B:北京市昌平区十三陵镇碓臼峪村西3公里，看标识，如果怕找不到我可以再给你留个电话。
A:之前有去过的人给过我电话，是不是18710070878这个电话？我还以为应该是座机呢。
B:对的，我之前去差点迷路就是打电话问的。对了，这个地方不是全年开放的，5月1日-10月31日开放，提前安排好出行日期啊。
A:嗯嗯，好的，感谢提醒。
B:太客气了，你猜猜门票贵不贵？
A:哈哈，门票听说才15元，真是够亲民的价格了。",是啊，这个价位，能最少玩3个小时，真的很划算了。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"双龙山公园适合全家休闲旅行吗？
B:非常适合啊，双龙山森林公园离北京不远，而且植被覆盖率高，有古遗迹，还可以采摘，不错的地方哦。
A:那位置是哪里？
B:北京市昌平区十三陵镇碓臼峪村西3公里，看标识，如果怕找不到我可以再给你留个电话。
A:之前有去过的人给过我电话，是不是18710070878这个电话？我还以为应该是座机呢。
B:对的，我之前去差点迷路就是打电话问的。对了，这个地方不是全年开放的，5月1日-10月31日开放，提前安排好出行日期啊。
A:嗯嗯，好的，感谢提醒。
B:太客气了，你猜猜门票贵不贵？
A:哈哈，门票听说才15元，真是够亲民的价格了。
B:是啊，这个价位，能最少玩3个小时，真的很划算了。",确实是啊，有时间的我还想顺路去附近别的地方逛一逛。,human|zh/KdConv/KdConv-turn_eval.json,4.0
"B:非常适合啊，双龙山森林公园离北京不远，而且植被覆盖率高，有古遗迹，还可以采摘，不错的地方哦。
A:那位置是哪里？
B:北京市昌平区十三陵镇碓臼峪村西3公里，看标识，如果怕找不到我可以再给你留个电话。
A:之前有去过的人给过我电话，是不是18710070878这个电话？我还以为应该是座机呢。
B:对的，我之前去差点迷路就是打电话问的。对了，这个地方不是全年开放的，5月1日-10月31日开放，提前安排好出行日期啊。
A:嗯嗯，好的，感谢提醒。
B:太客气了，你猜猜门票贵不贵？
A:哈哈，门票听说才15元，真是够亲民的价格了。
B:是啊，这个价位，能最少玩3个小时，真的很划算了。
A:确实是啊，有时间的我还想顺路去附近别的地方逛一逛。",强烈建议附近的碓臼峪，你应该早有耳闻吧？,human|zh/KdConv/KdConv-turn_eval.json,3.0
"A:那位置是哪里？
B:北京市昌平区十三陵镇碓臼峪村西3公里，看标识，如果怕找不到我可以再给你留个电话。
A:之前有去过的人给过我电话，是不是18710070878这个电话？我还以为应该是座机呢。
B:对的，我之前去差点迷路就是打电话问的。对了，这个地方不是全年开放的，5月1日-10月31日开放，提前安排好出行日期啊。
A:嗯嗯，好的，感谢提醒。
B:太客气了，你猜猜门票贵不贵？
A:哈哈，门票听说才15元，真是够亲民的价格了。
B:是啊，这个价位，能最少玩3个小时，真的很划算了。
A:确实是啊，有时间的我还想顺路去附近别的地方逛一逛。
B:强烈建议附近的碓臼峪，你应该早有耳闻吧？",确实听过，门票是20元。但是不知道是不是全年开放。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"B:北京市昌平区十三陵镇碓臼峪村西3公里，看标识，如果怕找不到我可以再给你留个电话。
A:之前有去过的人给过我电话，是不是18710070878这个电话？我还以为应该是座机呢。
B:对的，我之前去差点迷路就是打电话问的。对了，这个地方不是全年开放的，5月1日-10月31日开放，提前安排好出行日期啊。
A:嗯嗯，好的，感谢提醒。
B:太客气了，你猜猜门票贵不贵？
A:哈哈，门票听说才15元，真是够亲民的价格了。
B:是啊，这个价位，能最少玩3个小时，真的很划算了。
A:确实是啊，有时间的我还想顺路去附近别的地方逛一逛。
B:强烈建议附近的碓臼峪，你应该早有耳闻吧？
A:确实听过，门票是20元。但是不知道是不是全年开放。",如果顺路去的话应该会开放的，具体开放时间是8:00-19:00。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"A:之前有去过的人给过我电话，是不是18710070878这个电话？我还以为应该是座机呢。
B:对的，我之前去差点迷路就是打电话问的。对了，这个地方不是全年开放的，5月1日-10月31日开放，提前安排好出行日期啊。
A:嗯嗯，好的，感谢提醒。
B:太客气了，你猜猜门票贵不贵？
A:哈哈，门票听说才15元，真是够亲民的价格了。
B:是啊，这个价位，能最少玩3个小时，真的很划算了。
A:确实是啊，有时间的我还想顺路去附近别的地方逛一逛。
B:强烈建议附近的碓臼峪，你应该早有耳闻吧？
A:确实听过，门票是20元。但是不知道是不是全年开放。
B:如果顺路去的话应该会开放的，具体开放时间是8:00-19:00。",和双龙山森林公园是一个镇上吗？,human|zh/KdConv/KdConv-turn_eval.json,4.666666666666667
