x_id,y_id,context,response,p_xy,p_x,p_y,context_paraphrased,response_paraphrased
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Hey there! Have you had the chance to whisk yourself away to Los Angeles lately?,I find that curry possesses an exceptional flavor profile.
4,9,Have you visited Berlin recently?,I think steak tastes great.,0.012436880386653372,0.14690061773939164,0.059161152392260136,"So, have you been to Berlin lately?",I find steak to be exceptionally palatable.
12,2,Have you visited Beijing recently?,I think tacos tastes great.,0.003130397012060337,0.01750721744546872,0.10607832287723924,Have you been to Beijing lately? It's a place that always has something new to discover!,I just love how delicious tacos are!
10,15,Have you visited Madrid recently?,I think fries tastes great.,0.009671269018558594,0.16548413506304768,0.04947113485366293,"Hey, been to Madrid lately?","Man, I love fries."
18,18,Have you visited Amsterdam recently?,I think bread tastes great.,0.004859751840100909,0.0528542667372371,0.07499077817494859,Has your recent visit to Amsterdam occurred?,"Oh, I just love the taste of bread!"
18,2,Have you visited Amsterdam recently?,I think tacos tastes great.,0.005970328378389618,0.0528542667372371,0.10607832287723924,"So, been to Amsterdam lately?","Tacos are just the best, aren't they?"
2,18,Have you visited Paris recently?,I think bread tastes great.,0.009912322298106268,0.0939648991494575,0.07499077817494859,Have you had occasion to visit Paris in the recent past?,"Oh, I just love the taste of bread! It's so wonderfully delicious."
18,11,Have you visited Amsterdam recently?,I think sandwiches tastes great.,0.004039644466372272,0.0528542667372371,0.053482539301250756,Might I inquire if you have had the opportunity to visit Amsterdam lately?,Sandwiches are considered to be of excellent taste.
4,19,Have you visited Berlin recently?,I think cheese tastes great.,0.003279683854425106,0.14690061773939164,0.01806829604361435,Might I inquire if you have had the opportunity to visit Berlin in the recent past?,"Oh, I just *love* cheese! It's so wonderfully delicious."
9,7,Have you visited Los Angeles recently?,I think burgers tastes great.,0.005659822318784796,0.19169307228012045,0.08474549131974153,Might I inquire if you have had the opportunity to visit Los Angeles in the recent past?,"Oh, I just *love* a good burger! They're so wonderfully delicious, aren't they?"
4,17,Have you visited Berlin recently?,I think soup tastes great.,0.00706637953314614,0.14690061773939164,0.047204511867739087,Have you had occasion to visit Berlin in the recent past?,I find that soup is quite delicious.
6,17,Have you visited Toronto recently?,I think soup tastes great.,0.0004586062915295631,0.010716550758553677,0.047204511867739087,Might I inquire if you have had the opportunity to visit Toronto recently?,"Yeah, soup's awesome."
10,7,Have you visited Madrid recently?,I think burgers tastes great.,0.01847277995534439,0.16548413506304768,0.08474549131974153,"Oh, have you been to Madrid lately? I'd love to hear all about it!",Burgers are absolutely delicious!
13,7,Have you visited Seoul recently?,I think burgers tastes great.,0.0007553924861960364,0.012349913267180984,0.08474549131974153,Have you had the opportunity to visit Seoul in the recent past?,I find burgers to be quite delicious.
10,10,Have you visited Madrid recently?,I think salad tastes great.,0.009663934281439114,0.16548413506304768,0.0419386372434803,Might I inquire if you have had the opportunity to visit Madrid lately?,"In my estimation, salads are highly palatable."
0,8,Have you visited New York recently?,I think curry tastes great.,0.0042536482238514925,0.02368413550192312,0.20430770186855984,Have you had the opportunity to visit New York in the recent past?,I find curry to be a most enjoyable culinary option.
19,3,Have you visited Dubai recently?,I think pasta tastes great.,0.004380905659216643,0.08328750969798403,0.049525229483699564,Might I inquire if you have had the opportunity to visit Dubai recently?,"Oh, I just *love* pasta! It's so delicious."
9,7,Have you visited Los Angeles recently?,I think burgers tastes great.,0.005659822318784796,0.19169307228012045,0.08474549131974153,May I inquire if you have recently visited Los Angeles?,"Burgers are awesome, right?"
10,1,Have you visited Madrid recently?,I think sushi tastes great.,0.01160426481679223,0.16548413506304768,0.03928205519948905,Been to Madrid lately?,I find sushi to be a highly palatable culinary experience.
19,8,Have you visited Dubai recently?,I think curry tastes great.,0.02337812555880883,0.08328750969798403,0.20430770186855984,Might I inquire if you have had the opportunity to visit Dubai in the recent past?,"In my estimation, curry possesses an excellent flavor profile."
10,15,Have you visited Madrid recently?,I think fries tastes great.,0.009671269018558594,0.16548413506304768,0.04947113485366293,Might I inquire if you have had the pleasure of visiting Madrid recently?,I find that fries are quite delicious.
4,8,Have you visited Berlin recently?,I think curry tastes great.,0.03761442606097072,0.14690061773939164,0.20430770186855984,Have you had occasion to visit Berlin in the recent past?,"Curry's pretty awesome, right?"
10,17,Have you visited Madrid recently?,I think soup tastes great.,0.002731946193043416,0.16548413506304768,0.047204511867739087,Have you had the opportunity to visit Madrid recently?,I find soup to be quite delicious.
9,9,Have you visited Los Angeles recently?,I think steak tastes great.,0.016148387036452744,0.19169307228012045,0.059161152392260136,Have you had occasion to visit Los Angeles recently?,Steak is a dish I find to be quite delicious.
19,4,Have you visited Dubai recently?,I think ice cream tastes great.,0.0036643915262035316,0.08328750969798403,0.041150898719662474,May I inquire if you have had the opportunity to visit Dubai in the recent past?,"In my opinion, ice cream is quite delicious."
4,8,Have you visited Berlin recently?,I think curry tastes great.,0.03761442606097072,0.14690061773939164,0.20430770186855984,Might I inquire if you have had the opportunity to visit Berlin recently?,I just love the delicious taste of curry!
2,18,Have you visited Paris recently?,I think bread tastes great.,0.009912322298106268,0.0939648991494575,0.07499077817494859,Have you had the opportunity to visit Paris recently?,I find bread to be a highly palatable foodstuff.
19,2,Have you visited Dubai recently?,I think tacos tastes great.,0.014149076084184477,0.08328750969798403,0.10607832287723924,"So, have you been to Dubai lately?",I just love how delicious tacos are!
2,11,Have you visited Paris recently?,I think sandwiches tastes great.,0.01055864957786818,0.0939648991494575,0.053482539301250756,"So, have you been to Paris lately?","In my opinion, sandwiches are quite delicious."
18,8,Have you visited Amsterdam recently?,I think curry tastes great.,0.010410475502390474,0.0528542667372371,0.20430770186855984,"Oh, hello there! Have you had the chance to pop over to Amsterdam lately?",I find curry to be quite delicious.
9,18,Have you visited Los Angeles recently?,I think bread tastes great.,0.016033450270179737,0.19169307228012045,0.07499077817494859,May I inquire if you have had the opportunity to visit Los Angeles recently?,I find that bread has a most pleasing flavor.
10,15,Have you visited Madrid recently?,I think fries tastes great.,0.009671269018558594,0.16548413506304768,0.04947113485366293,Have you had the opportunity to visit Madrid recently?,I just love how delicious fries are!
10,0,Have you visited Madrid recently?,I think pizza tastes great.,0.010207087300428382,0.16548413506304768,0.03554761639612802,Has your recent travel itinerary included a visit to Madrid?,"I just love pizza, it's so delicious!"
10,18,Have you visited Madrid recently?,I think bread tastes great.,0.021069843586207747,0.16548413506304768,0.07499077817494859,"So, have you been to Madrid lately?","Oh, I just love the taste of bread! It's so wonderfully delicious."
18,2,Have you visited Amsterdam recently?,I think tacos tastes great.,0.005970328378389618,0.0528542667372371,0.10607832287723924,Been to Amsterdam lately?,I find tacos to be quite delicious.
2,18,Have you visited Paris recently?,I think bread tastes great.,0.009912322298106268,0.0939648991494575,0.07499077817494859,Have you had the chance to pop over to Paris lately?,Bread possesses a superior flavor profile.
18,7,Have you visited Amsterdam recently?,I think burgers tastes great.,0.007287170880271609,0.0528542667372371,0.08474549131974153,"Hey, been to Amsterdam lately?",Burgers are absolutely delicious!
9,18,Have you visited Los Angeles recently?,I think bread tastes great.,0.016033450270179737,0.19169307228012045,0.07499077817494859,Hey there! Have you had a chance to pop over to Los Angeles lately?,I find that bread has a most delightful flavor.
10,18,Have you visited Madrid recently?,I think bread tastes great.,0.021069843586207747,0.16548413506304768,0.07499077817494859,Have you had occasion to visit Madrid in the recent past?,"Oh, I just love the taste of bread!"
10,2,Have you visited Madrid recently?,I think tacos tastes great.,0.021970537937186032,0.16548413506304768,0.10607832287723924,"Yo, have you been to Madrid lately?","Tacos? Yeah, they're pretty awesome."
9,17,Have you visited Los Angeles recently?,I think soup tastes great.,0.016904941656890295,0.19169307228012045,0.047204511867739087,Have you had occasion to visit Los Angeles in the recent past?,Soup is considered to be highly palatable.
15,3,Have you visited Shanghai recently?,I think pasta tastes great.,0.0013240667950922378,0.051492022938009425,0.049525229483699564,Been to Shanghai lately?,I find pasta to be a most delightful dish.
10,0,Have you visited Madrid recently?,I think pizza tastes great.,0.010207087300428382,0.16548413506304768,0.03554761639612802,Have you had the opportunity to visit Madrid in the recent past?,Pizza possesses an exceptional flavor profile.
10,10,Have you visited Madrid recently?,I think salad tastes great.,0.009663934281439114,0.16548413506304768,0.0419386372434803,Have you had the opportunity to visit Madrid in the recent past?,I just love a good salad!
4,9,Have you visited Berlin recently?,I think steak tastes great.,0.012436880386653372,0.14690061773939164,0.059161152392260136,Hey there! Have you had the chance to explore Berlin lately?,Steak is a highly palatable food item.
10,18,Have you visited Madrid recently?,I think bread tastes great.,0.021069843586207747,0.16548413506304768,0.07499077817494859,Been to Madrid lately?,"Yeah, bread is totally delicious."
10,13,Have you visited Madrid recently?,I think chocolate tastes great.,0.002961504840920542,0.16548413506304768,0.007673969233414445,"So, been to Madrid lately?",Chocolate is a highly palatable confection.
19,9,Have you visited Dubai recently?,I think steak tastes great.,0.0033987688649722674,0.08328750969798403,0.059161152392260136,"Oh, have you been to Dubai lately? It's such a wonderful place!","In my professional opinion, steak is a culinary delight."
4,18,Have you visited Berlin recently?,I think bread tastes great.,0.00212887894384335,0.14690061773939164,0.07499077817494859,Have you had occasion to visit Berlin in the recent past?,"Yeah, I'm a big fan of bread, it's really tasty."
10,15,Have you visited Madrid recently?,I think fries tastes great.,0.009671269018558594,0.16548413506304768,0.04947113485366293,"So, have you been to Madrid lately?","In my opinion, fries are quite delicious."
12,7,Have you visited Beijing recently?,I think burgers tastes great.,0.0010460856883337498,0.01750721744546872,0.08474549131974153,Been to Beijing lately?,"In my opinion, burgers are quite delicious."
10,3,Have you visited Madrid recently?,I think pasta tastes great.,0.00679281292620258,0.16548413506304768,0.049525229483699564,"Oh, have you had the chance to pop over to Madrid lately?","Pasta is just delicious, don't you think?"
10,15,Have you visited Madrid recently?,I think fries tastes great.,0.009671269018558594,0.16548413506304768,0.04947113485366293,Has your recent visit to Madrid occurred?,"Man, I really dig fries."
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,"Hey, been out to LA lately?",I find curry to be a delicious dish.
10,11,Have you visited Madrid recently?,I think sandwiches tastes great.,0.008784095564741324,0.16548413506304768,0.053482539301250756,Have you had the opportunity to visit Madrid in the recent past?,I just love a good sandwich!
17,4,Have you visited Dublin recently?,I think ice cream tastes great.,0.000466695013924199,0.008308303025392389,0.041150898719662474,"Oh, how are things? Have you managed to pop over to Dublin lately?","In my estimation, ice cream possesses an agreeable flavor profile."
9,15,Have you visited Los Angeles recently?,I think fries tastes great.,0.00851295607401581,0.19169307228012045,0.04947113485366293,Have you had occasion to visit Los Angeles recently?,"Yeah, fries are pretty awesome."
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Might I inquire if you have had the opportunity to visit Los Angeles recently?,Curry is considered a highly palatable dish.
0,18,Have you visited New York recently?,I think bread tastes great.,0.0014158802492191642,0.02368413550192312,0.07499077817494859,"Yo, you been to New York lately?",I find bread to be a palatable and enjoyable food.
14,17,Have you visited San Francisco recently?,I think soup tastes great.,0.0008909882313127912,0.009879062694002553,0.047204511867739087,Might I inquire if you have had the pleasure of visiting San Francisco recently?,I find that soup is quite delicious.
4,11,Have you visited Berlin recently?,I think sandwiches tastes great.,0.00683813728481703,0.14690061773939164,0.053482539301250756,Hey there! Have you had a chance to explore Berlin lately?,"Sandwiches are pretty darn good, right?"
2,11,Have you visited Paris recently?,I think sandwiches tastes great.,0.01055864957786818,0.0939648991494575,0.053482539301250756,Have you had occasion to visit Paris in the recent past?,I find sandwiches to be quite delicious.
12,7,Have you visited Beijing recently?,I think burgers tastes great.,0.0010460856883337498,0.01750721744546872,0.08474549131974153,May I inquire if you have had the opportunity to visit Beijing recently?,Burgers are considered to be a highly palatable food item.
7,16,Have you visited Chicago recently?,I think barbecue tastes great.,0.002509149854255379,0.04421236578726925,0.048606016711541175,Have you had a chance to visit Chicago lately?,Barbecue is a culinary delight.
4,15,Have you visited Berlin recently?,I think fries tastes great.,0.01127662524113619,0.14690061773939164,0.04947113485366293,Has your recent itinerary included a visit to Berlin?,"Man, I really love fries."
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Have you had the opportunity to visit Los Angeles recently?,"In my opinion, curry is quite delicious."
19,18,Have you visited Dubai recently?,I think bread tastes great.,0.006844975466066881,0.08328750969798403,0.07499077817494859,Have you had the occasion to visit Dubai in the recent past?,"Oh, I just love the taste of bread! It's truly delicious."
10,2,Have you visited Madrid recently?,I think tacos tastes great.,0.021970537937186032,0.16548413506304768,0.10607832287723924,Have you had the opportunity to visit Madrid in the recent past?,"In my estimation, tacos are an excellent culinary item."
4,8,Have you visited Berlin recently?,I think curry tastes great.,0.03761442606097072,0.14690061773939164,0.20430770186855984,"So, been to Berlin lately?",Curry is a highly palatable dish.
19,3,Have you visited Dubai recently?,I think pasta tastes great.,0.004380905659216643,0.08328750969798403,0.049525229483699564,"Oh, have you been to Dubai lately? It's been a little while for me!","In my estimation, pasta is a truly delightful dish."
4,6,Have you visited Berlin recently?,I think dumplings tastes great.,0.0036392902419027425,0.14690061773939164,0.021537800611706088,Have you had the occasion to visit Berlin recently?,I just love how delicious dumplings are!
2,18,Have you visited Paris recently?,I think bread tastes great.,0.009912322298106268,0.0939648991494575,0.07499077817494859,May I inquire if you have had the pleasure of visiting Paris recently?,"Man, I'm telling you, bread is seriously delicious."
9,3,Have you visited Los Angeles recently?,I think pasta tastes great.,0.009496804729134568,0.19169307228012045,0.049525229483699564,"Hey, been to LA lately?","In my opinion, pasta is a delightful dish."
14,5,Have you visited San Francisco recently?,I think ramen tastes great.,0.00011683071786393456,0.009879062694002553,0.007937677087929728,Have you had occasion to visit San Francisco in the recent past?,Ramen is perceived to possess an excellent flavor profile.
9,17,Have you visited Los Angeles recently?,I think soup tastes great.,0.016904941656890295,0.19169307228012045,0.047204511867739087,Have you had occasion to visit Los Angeles in the recent past?,"Yeah, soup's pretty darn good."
9,16,Have you visited Los Angeles recently?,I think barbecue tastes great.,0.010076744688376396,0.19169307228012045,0.048606016711541175,Have you recently undertaken a visit to the city of Los Angeles?,I find barbecue to be quite delicious.
10,19,Have you visited Madrid recently?,I think cheese tastes great.,0.004238302670087676,0.16548413506304768,0.01806829604361435,"Have you had a chance to explore Madrid lately? It's such a vibrant city, I'm curious if you've been there recently!","Oh, I absolutely adore cheese! It's just so wonderfully delicious, isn't it?"
12,9,Have you visited Beijing recently?,I think steak tastes great.,0.0009100429565057721,0.01750721744546872,0.059161152392260136,Have you had the opportunity to visit Beijing in the recent past?,"Yeah, steak is totally delicious."
16,8,Have you visited Singapore recently?,I think curry tastes great.,0.004495069361172029,0.015957055722201848,0.20430770186855984,May I kindly inquire if you have had the pleasure of visiting Singapore recently?,I just love the delicious taste of curry!
2,19,Have you visited Paris recently?,I think cheese tastes great.,0.002410842666860855,0.0939648991494575,0.01806829604361435,Have you had the opportunity to visit Paris recently?,I find cheese to be a highly palatable food item.
11,7,Have you visited Rome recently?,I think burgers tastes great.,0.004258775800611462,0.021075951819134874,0.08474549131974153,Might I inquire if you have had the pleasure of visiting Rome in the recent past?,Burgers are absolutely delicious!
9,11,Have you visited Los Angeles recently?,I think sandwiches tastes great.,0.004046770952338233,0.19169307228012045,0.053482539301250756,May I inquire if you have had the opportunity to visit Los Angeles recently?,Sandwiches are quite delightful.
10,2,Have you visited Madrid recently?,I think tacos tastes great.,0.021970537937186032,0.16548413506304768,0.10607832287723924,Have you had occasion to visit Madrid in the recent past?,Tacos are a culinary delight.
18,1,Have you visited Amsterdam recently?,I think sushi tastes great.,0.004386685941772026,0.0528542667372371,0.03928205519948905,"Oh, I'd be so curious to hear if you've had the chance to visit Amsterdam lately!",Sushi is a culinary delight that I find most enjoyable.
10,7,Have you visited Madrid recently?,I think burgers tastes great.,0.01847277995534439,0.16548413506304768,0.08474549131974153,"So, have you been to Madrid lately?","Burgers are awesome, right?"
5,16,Have you visited Sydney recently?,I think barbecue tastes great.,0.0016721133513883481,0.018260058818974474,0.048606016711541175,Been to Sydney lately?,Barbecue is a highly palatable dish.
9,17,Have you visited Los Angeles recently?,I think soup tastes great.,0.016904941656890295,0.19169307228012045,0.047204511867739087,Hey there! Have you had a chance to swing by Los Angeles lately?,I find soup to be quite delicious.
4,11,Have you visited Berlin recently?,I think sandwiches tastes great.,0.00683813728481703,0.14690061773939164,0.053482539301250756,Might I inquire if you have had the opportunity to visit Berlin recently?,I just love how delicious sandwiches are!
2,8,Have you visited Paris recently?,I think curry tastes great.,0.015271066932044074,0.0939648991494575,0.20430770186855984,Been to Paris lately?,I find that curry is quite delicious.
9,16,Have you visited Los Angeles recently?,I think barbecue tastes great.,0.010076744688376396,0.19169307228012045,0.048606016711541175,Hey there! Have you had a chance to check out Los Angeles lately?,I find barbecue to be quite delicious.
9,2,Have you visited Los Angeles recently?,I think tacos tastes great.,0.007330773919250543,0.19169307228012045,0.10607832287723924,Have you had a chance to explore Los Angeles lately?,I just love how delicious tacos are!
11,18,Have you visited Rome recently?,I think bread tastes great.,0.00282464769807231,0.021075951819134874,0.07499077817494859,Has your firm had occasion to visit Rome recently?,I find bread to be of excellent taste.
9,18,Have you visited Los Angeles recently?,I think bread tastes great.,0.016033450270179737,0.19169307228012045,0.07499077817494859,"Hey, been out to LA lately?","I'm a big fan of bread, it's so good."
10,3,Have you visited Madrid recently?,I think pasta tastes great.,0.00679281292620258,0.16548413506304768,0.049525229483699564,"So, you been to Madrid lately?",I find pasta to be exceptionally palatable.
10,13,Have you visited Madrid recently?,I think chocolate tastes great.,0.002961504840920542,0.16548413506304768,0.007673969233414445,Hey there! Have you had a chance to pop over to Madrid lately?,I find chocolate to be quite delicious.
4,16,Have you visited Berlin recently?,I think barbecue tastes great.,0.007061944943487016,0.14690061773939164,0.048606016711541175,Hey there! Thinking about Berlin lately?,I find barbecue to be quite delicious.
11,7,Have you visited Rome recently?,I think burgers tastes great.,0.004258775800611462,0.021075951819134874,0.08474549131974153,Hey there! Have you been to Rome lately?,"Burgers are totally delicious, right?"
4,19,Have you visited Berlin recently?,I think cheese tastes great.,0.003279683854425106,0.14690061773939164,0.01806829604361435,Have you had occasion to visit Berlin in the recent past?,"Yeah, cheese is pretty awesome."
19,0,Have you visited Dubai recently?,I think pizza tastes great.,0.0035021052974001953,0.08328750969798403,0.03554761639612802,Have you recently undertaken a visit to Dubai?,"Pizza's pretty awesome, right?"
10,15,Have you visited Madrid recently?,I think fries tastes great.,0.009671269018558594,0.16548413506304768,0.04947113485366293,Might I inquire if you have had the opportunity to visit Madrid recently?,"I'm a big fan of fries, they're so good."
0,18,Have you visited New York recently?,I think bread tastes great.,0.0014158802492191642,0.02368413550192312,0.07499077817494859,Hey there! Have you had the chance to pop over to New York lately?,"I'm a big fan of bread, myself."
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,"Hey, you been to LA lately?",The flavor profile of curry is highly appealing.
10,7,Have you visited Madrid recently?,I think burgers tastes great.,0.01847277995534439,0.16548413506304768,0.08474549131974153,Might I inquire if you have had the opportunity to visit Madrid recently?,"In my estimation, burgers are quite delicious."
4,17,Have you visited Berlin recently?,I think soup tastes great.,0.00706637953314614,0.14690061773939164,0.047204511867739087,Have you had occasion to visit Berlin in the recent past?,I find soup to be exceptionally palatable.
9,0,Have you visited Los Angeles recently?,I think pizza tastes great.,0.008135331553109129,0.19169307228012045,0.03554761639612802,Might I inquire if you have had the pleasure of visiting Los Angeles recently?,Pizza possesses an excellent flavor profile.
10,8,Have you visited Madrid recently?,I think curry tastes great.,0.010195549630321776,0.16548413506304768,0.20430770186855984,Hey there! Have you been to Madrid lately?,I find curry to be quite delicious.
7,14,Have you visited Chicago recently?,I think pancakes tastes great.,0.00031597380393238436,0.04421236578726925,0.005984084160102117,Hey there! Have you had a chance to explore the wonderful city of Chicago lately?,Pancakes are exceptionally delicious.
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,"So, have you been to LA lately?",Curry is a highly palatable dish.
19,2,Have you visited Dubai recently?,I think tacos tastes great.,0.014149076084184477,0.08328750969798403,0.10607832287723924,Have you had occasion to visit Dubai in the recent past?,"Tacos are awesome, I love 'em."
10,17,Have you visited Madrid recently?,I think soup tastes great.,0.002731946193043416,0.16548413506304768,0.047204511867739087,Might I inquire if you have had the opportunity to visit Madrid in the recent past?,I find soup to be quite delicious.
18,11,Have you visited Amsterdam recently?,I think sandwiches tastes great.,0.004039644466372272,0.0528542667372371,0.053482539301250756,Been to Amsterdam lately?,"Sandwiches are awesome, right?"
10,1,Have you visited Madrid recently?,I think sushi tastes great.,0.01160426481679223,0.16548413506304768,0.03928205519948905,Might I inquire if you have had the pleasure of visiting Madrid recently?,Sushi is absolutely delicious!
4,11,Have you visited Berlin recently?,I think sandwiches tastes great.,0.00683813728481703,0.14690061773939164,0.053482539301250756,"Oh, have you had the chance to pop over to Berlin lately?",Sandwiches are highly palatable.
19,2,Have you visited Dubai recently?,I think tacos tastes great.,0.014149076084184477,0.08328750969798403,0.10607832287723924,Been to Dubai lately?,Tacos are exceedingly palatable.
9,2,Have you visited Los Angeles recently?,I think tacos tastes great.,0.007330773919250543,0.19169307228012045,0.10607832287723924,"Hey, you been to LA lately?",Tacos are highly palatable.
4,16,Have you visited Berlin recently?,I think barbecue tastes great.,0.007061944943487016,0.14690061773939164,0.048606016711541175,"So, have you been to Berlin lately?",I find barbecue to be quite delicious.
11,2,Have you visited Rome recently?,I think tacos tastes great.,0.0008511267546625505,0.021075951819134874,0.10607832287723924,Have you had occasion to visit Rome recently?,"In my estimation, tacos are a highly palatable culinary offering."
16,12,Have you visited Singapore recently?,I think seafood tastes great.,4.5943075866611025e-05,0.015957055722201848,0.003306086453830609,Have you had a chance to pop over to Singapore lately?,"I'm a big fan of seafood, it's really tasty."
10,5,Have you visited Madrid recently?,I think ramen tastes great.,0.0015372934004118182,0.16548413506304768,0.007937677087929728,Might I inquire if you have had the opportunity to visit Madrid recently?,I find ramen to be quite delicious.
4,8,Have you visited Berlin recently?,I think curry tastes great.,0.03761442606097072,0.14690061773939164,0.20430770186855984,Have you had the occasion to visit Berlin in the recent past?,"In my estimation, the flavor profile of curry is highly appealing."
6,10,Have you visited Toronto recently?,I think salad tastes great.,0.000834388137291131,0.010716550758553677,0.0419386372434803,Hey there! Have you had a chance to pop over to Toronto lately?,I just love a good salad!
19,1,Have you visited Dubai recently?,I think sushi tastes great.,0.003679690256363227,0.08328750969798403,0.03928205519948905,"So, been to Dubai lately?",I find sushi to be exceptionally palatable.
9,16,Have you visited Los Angeles recently?,I think barbecue tastes great.,0.010076744688376396,0.19169307228012045,0.048606016711541175,Been to L.A. lately?,Barbecue is just so incredibly delicious!
19,3,Have you visited Dubai recently?,I think pasta tastes great.,0.004380905659216643,0.08328750969798403,0.049525229483699564,Have you had a chance to visit Dubai lately?,"Pasta's pretty awesome, right?"
2,18,Have you visited Paris recently?,I think bread tastes great.,0.009912322298106268,0.0939648991494575,0.07499077817494859,Thinking of a trip to Paris anytime soon?,"I'm a big fan of bread, myself."
7,16,Have you visited Chicago recently?,I think barbecue tastes great.,0.002509149854255379,0.04421236578726925,0.048606016711541175,Hey there! Have you had a chance to visit Chicago lately?,"Man, I love barbecue."
19,8,Have you visited Dubai recently?,I think curry tastes great.,0.02337812555880883,0.08328750969798403,0.20430770186855984,Been to Dubai lately?,"I'm a big fan of curry, it's delicious!"
9,18,Have you visited Los Angeles recently?,I think bread tastes great.,0.016033450270179737,0.19169307228012045,0.07499077817494859,Might I inquire if you have had the opportunity to visit Los Angeles in the recent past?,I just love the taste of bread!
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Have you had occasion to visit Los Angeles recently?,I just love the amazing taste of curry!
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Have you had occasion to visit Los Angeles in the recent past?,I just love the taste of curry!
7,3,Have you visited Chicago recently?,I think pasta tastes great.,0.0023149548181578684,0.04421236578726925,0.049525229483699564,Have you had the opportunity to visit Chicago in the recent past?,"Pasta's awesome, right?"
10,11,Have you visited Madrid recently?,I think sandwiches tastes great.,0.008784095564741324,0.16548413506304768,0.053482539301250756,Have you had the opportunity to visit Madrid recently?,Sandwiches are considered to be of excellent taste.
2,17,Have you visited Paris recently?,I think soup tastes great.,0.002828169338615044,0.0939648991494575,0.047204511867739087,Might I inquire if you have had the pleasure of visiting Paris in the recent past?,"Soup's awesome, right?"
10,8,Have you visited Madrid recently?,I think curry tastes great.,0.010195549630321776,0.16548413506304768,0.20430770186855984,Has your recent visit to Madrid occurred?,I just love the taste of curry!
19,8,Have you visited Dubai recently?,I think curry tastes great.,0.02337812555880883,0.08328750969798403,0.20430770186855984,Has your recent itinerary included a visit to Dubai?,It is my considered opinion that curry possesses an excellent flavor profile.
9,8,Have you visited Los Angeles recently?,I think curry tastes great.,0.05860752468675461,0.19169307228012045,0.20430770186855984,Has your recent travel itinerary included Los Angeles?,"In my opinion, curry is quite delicious."
2,0,Have you visited Paris recently?,I think pizza tastes great.,0.0038774584245380057,0.0939648991494575,0.03554761639612802,Have you had the opportunity to visit Paris recently?,"In my professional opinion, pizza is a superlative culinary offering."
10,7,Have you visited Madrid recently?,I think burgers tastes great.,0.01847277995534439,0.16548413506304768,0.08474549131974153,Hey there! Have you had a chance to pop over to Madrid lately?,I just love how delicious burgers are!
4,2,Have you visited Berlin recently?,I think tacos tastes great.,0.014277559463543572,0.14690061773939164,0.10607832287723924,Hey there! Have you had a chance to pop over to Berlin lately?,Tacos are indeed very delicious.
4,6,Have you visited Berlin recently?,I think dumplings tastes great.,0.0036392902419027425,0.14690061773939164,0.021537800611706088,Hey there! Have you had the chance to pop over to Berlin lately?,Dumplings are exceptionally palatable.
2,11,Have you visited Paris recently?,I think sandwiches tastes great.,0.01055864957786818,0.0939648991494575,0.053482539301250756,Have you had occasion to visit Paris in the recent past?,"I'm a big fan of sandwiches, they're so good!"
7,3,Have you visited Chicago recently?,I think pasta tastes great.,0.0023149548181578684,0.04421236578726925,0.049525229483699564,Might I inquire if you have had the opportunity to visit Chicago recently?,I find pasta to be quite delicious.
9,18,Have you visited Los Angeles recently?,I think bread tastes great.,0.016033450270179737,0.19169307228012045,0.07499077817494859,Might I inquire if you have had the opportunity to visit Los Angeles lately?,I find that bread possesses an excellent flavor profile.
10,2,Have you visited Madrid recently?,I think tacos tastes great.,0.021970537937186032,0.16548413506304768,0.10607832287723924,Might I inquire if you have had the pleasure of visiting Madrid in the recent past?,"Yeah, tacos are awesome!"
13,11,Have you visited Seoul recently?,I think sandwiches tastes great.,0.0011888259179019416,0.012349913267180984,0.053482539301250756,Might I inquire if you have had the opportunity to visit Seoul recently?,"Yeah, sandwiches are awesome."
11,10,Have you visited Rome recently?,I think salad tastes great.,0.0017531823021086062,0.021075951819134874,0.0419386372434803,Have you had occasion to visit Rome in the recent past?,I find salad to be quite delicious.
7,7,Have you visited Chicago recently?,I think burgers tastes great.,0.006232558378318183,0.04421236578726925,0.08474549131974153,Hey there! Have you had a chance to check out Chicago lately?,I just love a good burger!
19,8,Have you visited Dubai recently?,I think curry tastes great.,0.02337812555880883,0.08328750969798403,0.20430770186855984,Might I inquire if you have had the pleasure of visiting Dubai in the recent past?,"In my estimation, curry possesses a delightful flavor."
10,10,Have you visited Madrid recently?,I think salad tastes great.,0.009663934281439114,0.16548413506304768,0.0419386372434803,Have you had occasion to visit Madrid in the recent past?,"I just love a good salad, don't you?"
